sample_key,recording_id,window_start_s,window_end_s,row_idx,model,embedding_dim,a2v_num_frames,a2v_trim_frames,window_labels,dominant_species,is_single_species,wav_path,waveform_samples,source_sr,cluster_id,representation,subset,k,aggregation
nips4b_birds_trainfile413_1_2,nips4b_birds_trainfile413,1.0,2.0,1662,a2v,154368,201.0,0,galcri_call,galcri_call,True,/path/to/data,24000,24000,193,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile413_2_3,nips4b_birds_trainfile413,2.0,3.0,1663,a2v,154368,201.0,0,galcri_call,galcri_call,True,/path/to/data,24000,24000,3,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile413_3_4,nips4b_birds_trainfile413,3.0,4.0,1664,a2v,154368,201.0,0,galcri_call,galcri_call,True,/path/to/data,24000,24000,190,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile413_4_5,nips4b_birds_trainfile413,4.0,5.0,1665,a2v,154368,201.0,0,galcri_call,galcri_call,True,/path/to/data,24000,24000,3,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile414_0_1,nips4b_birds_trainfile414,0.0,1.0,1666,a2v,154368,201.0,0,turphi_song,turphi_song,True,/path/to/data,24000,24000,1,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile414_1_2,nips4b_birds_trainfile414,1.0,2.0,1667,a2v,154368,201.0,0,turphi_song,turphi_song,True,/path/to/data,24000,24000,1,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile414_2_3,nips4b_birds_trainfile414,2.0,3.0,1668,a2v,154368,201.0,0,turphi_song,turphi_song,True,/path/to/data,24000,24000,198,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile414_3_4,nips4b_birds_trainfile414,3.0,4.0,1669,a2v,154368,201.0,0,turphi_song,turphi_song,True,/path/to/data,24000,24000,87,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile416_0_1,nips4b_birds_trainfile416,0.0,1.0,1672,a2v,154368,201.0,0,sylatr_call,sylatr_call,True,/path/to/data,24000,24000,110,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile416_1_2,nips4b_birds_trainfile416,1.0,2.0,1673,a2v,154368,201.0,0,sylatr_call,sylatr_call,True,/path/to/data,24000,24000,147,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile416_2_3,nips4b_birds_trainfile416,2.0,3.0,1674,a2v,154368,201.0,0,sylatr_call,sylatr_call,True,/path/to/data,24000,24000,147,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile416_3_4,nips4b_birds_trainfile416,3.0,4.0,1675,a2v,154368,201.0,0,sylatr_call,sylatr_call,True,/path/to/data,24000,24000,96,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile416_4_5,nips4b_birds_trainfile416,4.0,5.0,1676,a2v,154368,201.0,0,sylatr_call,sylatr_call,True,/path/to/data,24000,24000,96,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile417_0_1,nips4b_birds_trainfile417,0.0,1.0,1677,a2v,154368,201.0,0,chlchl_call,chlchl_call,True,/path/to/data,24000,24000,90,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile417_2_3,nips4b_birds_trainfile417,2.0,3.0,1679,a2v,154368,201.0,0,chlchl_call,chlchl_call,True,/path/to/data,24000,24000,90,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile417_3_4,nips4b_birds_trainfile417,3.0,4.0,1680,a2v,154368,201.0,0,regign_call,regign_call,True,/path/to/data,24000,24000,72,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile418_0_1,nips4b_birds_trainfile418,0.0,1.0,1682,a2v,154368,201.0,0,lopcri_call,lopcri_call,True,/path/to/data,24000,24000,88,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile418_1_2,nips4b_birds_trainfile418,1.0,2.0,1683,a2v,154368,201.0,0,lopcri_call,lopcri_call,True,/path/to/data,24000,24000,88,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile419_0_1,nips4b_birds_trainfile419,0.0,1.0,1687,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,86,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile419_2_3,nips4b_birds_trainfile419,2.0,3.0,1689,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,122,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile419_3_4,nips4b_birds_trainfile419,3.0,4.0,1690,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,180,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile420_0_1,nips4b_birds_trainfile420,0.0,1.0,1692,a2v,154368,201.0,0,cerbra_call,cerbra_call,True,/path/to/data,24000,24000,9,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile422_0_1,nips4b_birds_trainfile422,0.0,1.0,1696,a2v,154368,201.0,0,carcar_song,carcar_song,True,/path/to/data,24000,24000,47,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile422_3_4,nips4b_birds_trainfile422,3.0,4.0,1699,a2v,154368,201.0,0,carcar_song,carcar_song,True,/path/to/data,24000,24000,48,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile424_0_1,nips4b_birds_trainfile424,0.0,1.0,1704,a2v,154368,201.0,0,parmaj_call,parmaj_call,True,/path/to/data,24000,24000,148,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile425_0_1,nips4b_birds_trainfile425,0.0,1.0,1706,a2v,154368,201.0,0,phycol_song,phycol_song,True,/path/to/data,24000,24000,50,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile425_2_3,nips4b_birds_trainfile425,2.0,3.0,1708,a2v,154368,201.0,0,fricoe_call,fricoe_call,True,/path/to/data,24000,24000,47,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile427_1_2,nips4b_birds_trainfile427,1.0,2.0,1717,a2v,154368,201.0,0,tetpyg_song,tetpyg_song,True,/path/to/data,24000,24000,6,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile429_1_2,nips4b_birds_trainfile429,1.0,2.0,1724,a2v,154368,201.0,0,serser_call,serser_call,True,/path/to/data,24000,24000,88,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile429_2_3,nips4b_birds_trainfile429,2.0,3.0,1725,a2v,154368,201.0,0,serser_call,serser_call,True,/path/to/data,24000,24000,22,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile429_3_4,nips4b_birds_trainfile429,3.0,4.0,1726,a2v,154368,201.0,0,serser_call,serser_call,True,/path/to/data,24000,24000,88,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile429_4_5,nips4b_birds_trainfile429,4.0,5.0,1727,a2v,154368,201.0,0,serser_call,serser_call,True,/path/to/data,24000,24000,22,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile430_0_1,nips4b_birds_trainfile430,0.0,1.0,1728,a2v,154368,201.0,0,jyntor_song,jyntor_song,True,/path/to/data,24000,24000,18,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile430_1_2,nips4b_birds_trainfile430,1.0,2.0,1729,a2v,154368,201.0,0,jyntor_song,jyntor_song,True,/path/to/data,24000,24000,38,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile430_4_5,nips4b_birds_trainfile430,4.0,5.0,1732,a2v,154368,201.0,0,serser_song,serser_song,True,/path/to/data,24000,24000,18,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile433_0_1,nips4b_birds_trainfile433,0.0,1.0,1741,a2v,154368,201.0,0,sylcan_song,sylcan_song,True,/path/to/data,24000,24000,48,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile433_1_2,nips4b_birds_trainfile433,1.0,2.0,1742,a2v,154368,201.0,0,petpet_call,petpet_call,True,/path/to/data,24000,24000,114,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile433_3_4,nips4b_birds_trainfile433,3.0,4.0,1744,a2v,154368,201.0,0,petpet_call,petpet_call,True,/path/to/data,24000,24000,114,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile433_4_5,nips4b_birds_trainfile433,4.0,5.0,1745,a2v,154368,201.0,0,pasdom_call,pasdom_call,True,/path/to/data,24000,24000,1,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile434_0_1,nips4b_birds_trainfile434,0.0,1.0,1746,a2v,154368,201.0,0,musstr_call,musstr_call,True,/path/to/data,24000,24000,103,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile435_3_4,nips4b_birds_trainfile435,3.0,4.0,1750,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,80,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile435_4_5,nips4b_birds_trainfile435,4.0,5.0,1751,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,41,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile437_1_2,nips4b_birds_trainfile437,1.0,2.0,1758,a2v,154368,201.0,0,ptehey_song,ptehey_song,True,/path/to/data,24000,24000,18,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile438_2_3,nips4b_birds_trainfile438,2.0,3.0,1761,a2v,154368,201.0,0,regign_song,regign_song,True,/path/to/data,24000,24000,191,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile438_3_4,nips4b_birds_trainfile438,3.0,4.0,1762,a2v,154368,201.0,0,regign_song,regign_song,True,/path/to/data,24000,24000,189,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile440_0_1,nips4b_birds_trainfile440,0.0,1.0,1769,a2v,154368,201.0,0,prumod_song,prumod_song,True,/path/to/data,24000,24000,72,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile440_1_2,nips4b_birds_trainfile440,1.0,2.0,1770,a2v,154368,201.0,0,prumod_song,prumod_song,True,/path/to/data,24000,24000,9,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile440_2_3,nips4b_birds_trainfile440,2.0,3.0,1771,a2v,154368,201.0,0,parate_song,parate_song,True,/path/to/data,24000,24000,20,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile441_0_1,nips4b_birds_trainfile441,0.0,1.0,1774,a2v,154368,201.0,0,alaarv_song,alaarv_song,True,/path/to/data,24000,24000,20,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile441_1_2,nips4b_birds_trainfile441,1.0,2.0,1775,a2v,154368,201.0,0,alaarv_song,alaarv_song,True,/path/to/data,24000,24000,105,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile441_3_4,nips4b_birds_trainfile441,3.0,4.0,1777,a2v,154368,201.0,0,alaarv_song,alaarv_song,True,/path/to/data,24000,24000,42,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile441_4_5,nips4b_birds_trainfile441,4.0,5.0,1778,a2v,154368,201.0,0,alaarv_song,alaarv_song,True,/path/to/data,24000,24000,111,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile442_0_1,nips4b_birds_trainfile442,0.0,1.0,1779,a2v,154368,201.0,0,erirub_song,erirub_song,True,/path/to/data,24000,24000,90,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile442_2_3,nips4b_birds_trainfile442,2.0,3.0,1781,a2v,154368,201.0,0,erirub_song,erirub_song,True,/path/to/data,24000,24000,1,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile442_3_4,nips4b_birds_trainfile442,3.0,4.0,1782,a2v,154368,201.0,0,erirub_song,erirub_song,True,/path/to/data,24000,24000,14,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile442_4_5,nips4b_birds_trainfile442,4.0,5.0,1783,a2v,154368,201.0,0,pyrpyr_call,pyrpyr_call,True,/path/to/data,24000,24000,68,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile443_0_1,nips4b_birds_trainfile443,0.0,1.0,1784,a2v,154368,201.0,0,parmaj_call,parmaj_call,True,/path/to/data,24000,24000,62,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile444_0_1,nips4b_birds_trainfile444,0.0,1.0,1785,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,80,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile444_1_2,nips4b_birds_trainfile444,1.0,2.0,1786,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,122,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile444_2_3,nips4b_birds_trainfile444,2.0,3.0,1787,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,180,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile444_3_4,nips4b_birds_trainfile444,3.0,4.0,1788,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,80,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile444_4_5,nips4b_birds_trainfile444,4.0,5.0,1789,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,86,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile445_0_1,nips4b_birds_trainfile445,0.0,1.0,1790,a2v,154368,201.0,0,fricoe_call,fricoe_call,True,/path/to/data,24000,24000,82,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile446_0_1,nips4b_birds_trainfile446,0.0,1.0,1795,a2v,154368,201.0,0,phofem_song,phofem_song,True,/path/to/data,24000,24000,18,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile447_0_1,nips4b_birds_trainfile447,0.0,1.0,1799,a2v,154368,201.0,0,loxcur_call,loxcur_call,True,/path/to/data,24000,24000,47,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile448_4_5,nips4b_birds_trainfile448,4.0,5.0,1808,a2v,154368,201.0,0,carcan_song,carcan_song,True,/path/to/data,24000,24000,29,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile449_3_4,nips4b_birds_trainfile449,3.0,4.0,1812,a2v,154368,201.0,0,anttri_song,anttri_song,True,/path/to/data,24000,24000,183,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile449_4_5,nips4b_birds_trainfile449,4.0,5.0,1813,a2v,154368,201.0,0,anttri_song,anttri_song,True,/path/to/data,24000,24000,64,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile451_0_1,nips4b_birds_trainfile451,0.0,1.0,1815,a2v,154368,201.0,0,sylatr_call,sylatr_call,True,/path/to/data,24000,24000,147,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile451_1_2,nips4b_birds_trainfile451,1.0,2.0,1816,a2v,154368,201.0,0,sylatr_call,sylatr_call,True,/path/to/data,24000,24000,147,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile451_2_3,nips4b_birds_trainfile451,2.0,3.0,1817,a2v,154368,201.0,0,sylatr_call,sylatr_call,True,/path/to/data,24000,24000,8,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile451_3_4,nips4b_birds_trainfile451,3.0,4.0,1818,a2v,154368,201.0,0,sylatr_call,sylatr_call,True,/path/to/data,24000,24000,147,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile451_4_5,nips4b_birds_trainfile451,4.0,5.0,1819,a2v,154368,201.0,0,sylatr_call,sylatr_call,True,/path/to/data,24000,24000,8,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile452_0_1,nips4b_birds_trainfile452,0.0,1.0,1820,a2v,154368,201.0,0,lusmeg_call,lusmeg_call,True,/path/to/data,24000,24000,14,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile452_1_2,nips4b_birds_trainfile452,1.0,2.0,1821,a2v,154368,201.0,0,lusmeg_call,lusmeg_call,True,/path/to/data,24000,24000,14,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile455_0_1,nips4b_birds_trainfile455,0.0,1.0,1835,a2v,154368,201.0,0,sylund_call,sylund_call,True,/path/to/data,24000,24000,114,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile455_2_3,nips4b_birds_trainfile455,2.0,3.0,1837,a2v,154368,201.0,0,sylund_call,sylund_call,True,/path/to/data,24000,24000,114,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile455_4_5,nips4b_birds_trainfile455,4.0,5.0,1839,a2v,154368,201.0,0,sylund_call,sylund_call,True,/path/to/data,24000,24000,114,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile456_0_1,nips4b_birds_trainfile456,0.0,1.0,1840,a2v,154368,201.0,0,parmaj_call,parmaj_call,True,/path/to/data,24000,24000,56,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile457_0_1,nips4b_birds_trainfile457,0.0,1.0,1842,a2v,154368,201.0,0,ptehey_song,ptehey_song,True,/path/to/data,24000,24000,18,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile457_1_2,nips4b_birds_trainfile457,1.0,2.0,1843,a2v,154368,201.0,0,ptehey_song,ptehey_song,True,/path/to/data,24000,24000,10,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile458_0_1,nips4b_birds_trainfile458,0.0,1.0,1844,a2v,154368,201.0,0,cicorn_song,cicorn_song,True,/path/to/data,24000,24000,72,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile459_0_1,nips4b_birds_trainfile459,0.0,1.0,1846,a2v,154368,201.0,0,cerbra_song,cerbra_song,True,/path/to/data,24000,24000,64,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile459_2_3,nips4b_birds_trainfile459,2.0,3.0,1848,a2v,154368,201.0,0,parate_song,parate_song,True,/path/to/data,24000,24000,84,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile459_3_4,nips4b_birds_trainfile459,3.0,4.0,1849,a2v,154368,201.0,0,parate_song,parate_song,True,/path/to/data,24000,24000,84,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile459_4_5,nips4b_birds_trainfile459,4.0,5.0,1850,a2v,154368,201.0,0,parate_song,parate_song,True,/path/to/data,24000,24000,84,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile460_0_1,nips4b_birds_trainfile460,0.0,1.0,1851,a2v,154368,201.0,0,aegcau_call,aegcau_call,True,/path/to/data,24000,24000,25,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile460_1_2,nips4b_birds_trainfile460,1.0,2.0,1852,a2v,154368,201.0,0,aegcau_call,aegcau_call,True,/path/to/data,24000,24000,132,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile461_0_1,nips4b_birds_trainfile461,0.0,1.0,1854,a2v,154368,201.0,0,turmer_song,turmer_song,True,/path/to/data,24000,24000,72,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile461_1_2,nips4b_birds_trainfile461,1.0,2.0,1855,a2v,154368,201.0,0,turmer_song,turmer_song,True,/path/to/data,24000,24000,9,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile461_2_3,nips4b_birds_trainfile461,2.0,3.0,1856,a2v,154368,201.0,0,turmer_song,turmer_song,True,/path/to/data,24000,24000,56,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile461_3_4,nips4b_birds_trainfile461,3.0,4.0,1857,a2v,154368,201.0,0,parate_call,parate_call,True,/path/to/data,24000,24000,191,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile462_0_1,nips4b_birds_trainfile462,0.0,1.0,1859,a2v,154368,201.0,0,lusmeg_song,lusmeg_song,True,/path/to/data,24000,24000,6,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile462_1_2,nips4b_birds_trainfile462,1.0,2.0,1860,a2v,154368,201.0,0,lusmeg_song,lusmeg_song,True,/path/to/data,24000,24000,186,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile462_3_4,nips4b_birds_trainfile462,3.0,4.0,1862,a2v,154368,201.0,0,cetcet_song,cetcet_song,True,/path/to/data,24000,24000,91,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile462_4_5,nips4b_birds_trainfile462,4.0,5.0,1863,a2v,154368,201.0,0,cetcet_song,cetcet_song,True,/path/to/data,24000,24000,161,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile464_2_3,nips4b_birds_trainfile464,2.0,3.0,1868,a2v,154368,201.0,0,embcir_call,embcir_call,True,/path/to/data,24000,24000,120,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile464_4_5,nips4b_birds_trainfile464,4.0,5.0,1870,a2v,154368,201.0,0,embcir_call,embcir_call,True,/path/to/data,24000,24000,120,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile465_2_3,nips4b_birds_trainfile465,2.0,3.0,1873,a2v,154368,201.0,0,anttri_song,anttri_song,True,/path/to/data,24000,24000,37,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile466_2_3,nips4b_birds_trainfile466,2.0,3.0,1878,a2v,154368,201.0,0,turmer_song,turmer_song,True,/path/to/data,24000,24000,166,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile466_4_5,nips4b_birds_trainfile466,4.0,5.0,1880,a2v,154368,201.0,0,gargla_call,gargla_call,True,/path/to/data,24000,24000,186,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile467_0_1,nips4b_birds_trainfile467,0.0,1.0,1881,a2v,154368,201.0,0,parcae_call,parcae_call,True,/path/to/data,24000,24000,134,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile468_0_1,nips4b_birds_trainfile468,0.0,1.0,1884,a2v,154368,201.0,0,turphi_song,turphi_song,True,/path/to/data,24000,24000,198,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile468_4_5,nips4b_birds_trainfile468,4.0,5.0,1888,a2v,154368,201.0,0,turphi_song,turphi_song,True,/path/to/data,24000,24000,87,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile469_0_1,nips4b_birds_trainfile469,0.0,1.0,1889,a2v,154368,201.0,0,plaaff_song,plaaff_song,True,/path/to/data,24000,24000,96,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile469_1_2,nips4b_birds_trainfile469,1.0,2.0,1890,a2v,154368,201.0,0,plaaff_song,plaaff_song,True,/path/to/data,24000,24000,8,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile469_2_3,nips4b_birds_trainfile469,2.0,3.0,1891,a2v,154368,201.0,0,plaaff_song,plaaff_song,True,/path/to/data,24000,24000,119,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile469_3_4,nips4b_birds_trainfile469,3.0,4.0,1892,a2v,154368,201.0,0,plaaff_song,plaaff_song,True,/path/to/data,24000,24000,43,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile470_2_3,nips4b_birds_trainfile470,2.0,3.0,1896,a2v,154368,201.0,0,embcir_call,embcir_call,True,/path/to/data,24000,24000,56,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile472_0_1,nips4b_birds_trainfile472,0.0,1.0,1899,a2v,154368,201.0,0,cetcet_song,cetcet_song,True,/path/to/data,24000,24000,41,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile472_2_3,nips4b_birds_trainfile472,2.0,3.0,1901,a2v,154368,201.0,0,oriori_song,oriori_song,True,/path/to/data,24000,24000,10,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile473_1_2,nips4b_birds_trainfile473,1.0,2.0,1903,a2v,154368,201.0,0,sylatr_call,sylatr_call,True,/path/to/data,24000,24000,166,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile473_3_4,nips4b_birds_trainfile473,3.0,4.0,1905,a2v,154368,201.0,0,parcae_call,parcae_call,True,/path/to/data,24000,24000,65,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile473_4_5,nips4b_birds_trainfile473,4.0,5.0,1906,a2v,154368,201.0,0,parcae_call,parcae_call,True,/path/to/data,24000,24000,52,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile474_0_1,nips4b_birds_trainfile474,0.0,1.0,1907,a2v,154368,201.0,0,galthe_song,galthe_song,True,/path/to/data,24000,24000,15,a2v_1s_vote,single,200,majority_vote
